"New Code","Item Name","Lokasi","STOCK","UOM","Kode QR"
"SPCMAB0007","Batugerinda Potong 14"" 355 x 3 x 25.4 Nippon Resibon","111","10000","EA",""
"SPCMAB0009","Batugerinda A36RVBE (Grey) 205x19x31.75 (8"") Kinik","112","","EA",""
"SPCMAB0008","Batugerinda GC-46KVK (Green) 205 x 19 x 31.75 (8”) Kinik","112","1","EA",""
"SPCMAB0010","Batugerinda Poles - Felt Points FK SPK 0812-3 PFERD","112","108","EA",""
"SPCMAB0005","Batugerinda Poles 4"" 100 x 6 x 16 Nippon Resibon","112","3","EA",""
"SPCMAB0006","Batugerinda Potong 4"" 100 x 3 x 16 Nippon Resibon","112","","EA",""
"SPCMAB0024","Batugerinda Potong 4"" 105 x 2 x 16 Nippon Resibon","112","1","EA",""
"SPWSAB0008","Diamond Dresser D = 1 L = 40 Cone Square Shape (C3A)","112","","EA",""
"SPWSAB0009","Flap Disc PFF 100 A 60 SG-COOL 262771 100 x 14 x 16.0","112","19","EA",""
"SPCMAB0011","Flaring Cup 11A-PA#80K 127 x 45 x 31.75 (5”) Kinik","112","6","EA",""
"SPSPAT0001","Armature Disc p/n 5125-111-001 Warner","113","","EA",""
"SPVPAT0001","Armature type 14.105.08.03 (p/n 8.13.0402.002)","113","","EA",""
"SPCDAM0002","Link Arm J6","113","","EA",""
"SPCDAM0002","Rotor p/n 5104-751-045 Warner (3/4"")","113","","EA",""
"SPYNBA0001","Steel Ball dia. 22 SUS 316L","113","","EA",""
"SPYNBA0002","Steel Ball dia.16 SUS 316L","113","","EA",""
"SPMEBE0213","Bearing 2207 K","121","","EA",""
"SPMEBE0431","Bearing 51102","121","10","EA",""
"SPMEBE0336","Bearing 6206 2Z","121","5","EA",""
"SPMEBE0319","Bearing 6213 RS","121","","EA",""
"SPMEBE0394","Bearing 626 2Z","121","4","EA",""
"SPMEBE0242","Bearing 6300 2RS","121","14","EA",""
"SPMEBE0341","Bearing 6302 RS","121","13","EA",""
"SPMEBE0031","Bearing 6306 2Z","121","5","EA",""
"SPMEBE0265","Bearing 6313 2Z","121","","EA",""
"SPMEBE0008","Bearing AMS 15 ABP","121","","EA",""
"SPMEBE0345","Bearing HK 0509","121","27","EA",""
"SPMEBE0330","Bearing NK 6 / 10T","121","23","EA",""
"SPMEBE0044","Bearing RLS 10 R36 70 / 35 / 17","121","","EA",""
"SPMEBE0344","Pillow Block Flange UCF 308 EK","121","3","EA",""
"SPMEBE0354","Bearing BK-1015 INA","121","33","EA",""
"SPMEBE0385","Bearing 320/28X","122","","EA",""
"SPMEBE0246","Bearing 3204 RS 3170320410 (30 x 47 x 21)","122","7","EA",""
"","Bearing 32208","122","","EA","#CONNECT!"
"SPMEBE0301","Bearing 51105","122","6","EA",""
"SPMEBE0037","Bearing 6003 2Z","122","11","EA",""
"SPMEBE0056","Bearing 6004 RS","122","3","EA",""
"SPMEBE0236","Bearing 6010 RR","122","2","EA",""
"SPMEBE0387","Bearing 6208 RS","122","10","EA",""
"SPMEBE0169","Bearing 6801 Z","122","3","EA",""
"SPMEBE0435","Bearing 6903 RS","122","5","EA",""
"SPMEBE0395","Bearing NATB 5905","122","","EA",""
"SPMEBE0434","Bearing TORR FC30","122","","EA",""
"SPMEBE0250","Bearing ZKLF 2068 2R SPE Merk Ina","122","1","EA",""
"SPMEBE0304","Linier Bearing LBD 10 UU SKF","122","10","EA",""
"SPMEBE0214","Pillow Block UKF 206 FYH","122","","EA",""
"SPMEBE0451","BEARING CSK15PP ASB","122","2","EA",""
"SPMEBE0446","Ball Bearing B7004 Misumi","123","","EA",""
"SPMEBE0009","Bearing 6002 2Z","123","","EA",""
"SPMEBE0221","Bearing 6305 2RS","123","8","EA",""
"SPMEBE0017","Bearing 6309 RS","123","6","EA",""
"SPMEBE0449","Bearing 6800 RS","123","8","EA",""
"SPMEBE0167","Bearing 6801 RS","123","5","EA",""
"SPMEBE0443","Bearing 6804 2Z","123","8","EA",""
"SPMEBE0014","Bearing 6900 Z","123","7","EA",""
"SPMEBE0298","Bearing 6906 2RS","123","4","EA",""
"SPMEBE0052","Bearing FX 06J","123","5","EA",""
"SPMEBE0355","Bearing HK 2020 INA","123","39","EA",""
"SPMEBE0300","Camfollower CFR6-16 Misumi","123","3","EA",""
"SPMEBE0440","Joint Rod Head POS 12","123","","EA",""
"SPMEBE0441","Joint Rod Head POS 12L","123","","EA",""
"SPMEBE0327","Pillow Block P208 Dan Bearing UC208","123","5","Set",""
"SPMEBE0433","Ball Bearing 62/22 2RS NTN","131","2","EA",""
"SPMEBE0211","Bearing 1207 K","131","","EA",""
"SPMEBE0384","Bearing 22209 EK","131","","EA",""
"SPMEBE0038","Bearing 6203 2Z","131","7","EA",""
"SPMEBE0386","Bearing 6208 2Z","131","","EA",""
"SPMEBE0193","Bearing 6308 C3 2Z","131","6","EA",""
"SPMEBE0312","Bearing 6901 Z","131","12","EA",""
"SPMEBE0408","Bearing HK 2520","131","","EA",""
"SPMEBE0428","Bearing SB202G FYH","131","10","EA",""
"SPMEBE0323","Bearing UC 208","131","6","EA",""
"SPMEBE0016","Bearing XLJ 2 J","131","","EA",""
"SPMEBE0419","Lock Washer dia. dalam 25","131","","EA",""
"SPMEBE0424","Pillow Block F206J & Bearing UC 206","131","","EA",""
"SPMEBE0197","Pillow Block FC 206 FYH","131","1","EA",""
"SPMEBE0179","Pillow Block FL 003","131","6","EA",""
"SPMEBE0254","Ball Bearing pn 3160601124","131","6","EA",""
"SPMEBE0388","Adaptor Sleeve H 209","132","","EA",""
"SPMEBE0416","Bearing 31305 J2","132","","EA",""
"SPMEBE0429","Bearing 51202","132","","EA",""
"SPMEBE0407","Bearing 6008 2RS","132","9","EA",""
"SPMEBE0026","Bearing 6009 2Z","132","4","EA",""
"SPMEBE0257","Bearing 607 A","132","8","EA",""
"SPMEBE0432","Bearing 61807 2RS NTN","132","2","EA",""
"SPMEBE0418","Bearing 6301 2Z","132","7","EA",""
"SPMEBE0436","Bearing 6904 2Z","132","","EA",""
"SPMEBE0329","Bearing F 686 2Z NMB","132","11","EA",""
"SPMEBE0335","Bearing HK 5025  incl`d Inner (TR 45 x 50 x 25)","132","","EA",""
"SPMEBE0404","Bearing PHS 6 LA HN70317","132","","EA",""
"SPMEBE0401","Camfollower KR 22 PP","132","","EA",""
"SPMEBE0400","Joint Rod Head POS 8A","132","","EA",""
"SPMEBE0420","Lock Washer dia. dalam 15","132","","EA",""
"SPMEBE0453","BEARING 6008 2Z / VA208","132","6","EA",""
"SPMEBE0363","Bearing 16004","133","","EA",""
"SPMEBE0361","Bearing 16005","133","","EA",""
" ","Bearing 2306 HIC S9012","133","","EA",""
"SPMEBE0023","Bearing 6212 2Z","133","1","EA",""
"SPIPBE0001","BEARING BALL P/N 3160600830","133","","EA",""
"SPMEBE0012","Bearing R 6 Z SSRI 22 / 9 / 6","133","","EA",""
"SPMEBE0055","Bearing RNA NA 6908","133","8","EA",""
"SPMEBE0315","Joint Rod End PHS 30A","133","","EA",""
"SPMEBE0209","Lock Washer dia. dalam 20","133","6","EA",""
"SPMEBE0206","Pillow Block FL207 Dan Bearing UC207","133","5","Set",""
"SPMEBE0264","Pillow Block T 208","133","","EA",""
"SPMEBE0316","Pillow Block UCP 209","133","","EA",""
"SPMEBE0207","Bearing 2306 HIC S9012","133","8","EA",""
"SPMEBE0293","Bearing 1203","141","","EA",""
"SPMEBE0019","Bearing 1204 TNG","141","","EA",""
"SPMEBE0338","Bearing 6005 2Z","141","15","EA",""
"SPMEBE0219","Bearing 625 2Z","141","10","EA",""
"SPMEBE0177","Bearing 6303 2Z","141","6","EA",""
"SPMEBE0033","Bearing 6304 2Z","141","8","EA",""
"SPMEBE0032","Bearing 6306 2RS","141","5","EA",""
"SPMEBE0178","Bearing 6902 ZZ","141","9","EA",""
"SPMEBE0255","Bearing CF12","141","4","EA",""
"SPMEBE0034","Bearing RLS 12 82 / 38 / 19","141","","EA",""
"SPMEBE0062","Bearing UK 308 NTN","141","4","EA",""
"SPMEBE0231","Bearing UKF 308 FYH","141","2","EA",""
"SPMEBE0332","Camfollower KR 32 C12-1","141","4","EA",""
"SPMEBE0447","Iglidur Bearing XSM 4044-30 Igus","141","37","EA",""
"SPMEBE0208","Lock Washer dia. dalam 30","141","20","EA",""
"SPMEBE0053","Bearing 30205","142","6","EA",""
"SPMEBE0029","Bearing 30206 J2 / Q","142","7","EA",""
"SPMEBE0279","Bearing 6201 2Z","142","30","EA",""
"SPMEBE0030","Bearing 6205 2Z","142","4","EA",""
"SPMEBE0027","Bearing 6207 2RS","142","9","EA",""
"SPMEBE0007","Bearing 6903","142","5","EA",""
"SPMEBE0296","Bearing CF 8 A","142","8","EA",""
"SPMEBE0051","Bearing FYTB 35 TF","142","4","EA",""
"SPMEBE0366","Bearing NAX 2030 Z","142","23","EA",""
"SPMEBE0378","Bearing NAX 3030Z Iko","142","24","EA",""
"SPMEBE0426","Bearing UC 204","142","10","EA",""
"SPMEBE0059","Bearing UC 205","142","5","EA",""
"SPMEBE0060","Bearing UC 206","142","4","EA",""
"SPMEBE0421","Pillow Block F 206 J","142","1","EA",""
"SPMEBE0438","Pillow Block UCF 204 JUI","142","6","EA",""
"SPMEBE0039","Bearing 1438 2Z","143","3","EA",""
"SPMEBE0042","Bearing 6007 2Z","143","10","EA",""
"SPMEBE0049","Bearing 6200 2RS","143","9","EA",""
"SPMEBE0005","Bearing 6204 2Z","143","6","EA",""
"SPMEBE0430","Bearing 629 2RS","143","6","EA",""
"SPMEBE0275","Bearing 6300 2Z","143","","EA",""
"SPMEBE0321","Bearing 6310 2Z","143","3","EA",""
"SPMEBE0320","Bearing 6313 RS","143","5","EA",""
"SPMEBE0047","Bearing NK 40 / 30R","143","","EA",""
"SPMEBE0294","Bearing NKX 20 Z 15","143","5","EA",""
"SPMEBE0351","Joint Rod Head SMG 1040","143","11","EA",""
"SPMEBE0050","Pillow Block UCP 205","143","2","EA",""
"SPMEBE0021","Bearing 6000 Z","151","45","EA",""
"SPMEBE0262","Bearing 609 2Z","151","8","EA",""
"SPMEBE0274","Bearing 6202 2Z","151","37","EA",""
"SPMEBE0025","Bearing 6307 2RS","151","5","EA",""
"SPMEBE0022","Bearing 6311 2Z","151","3","EA",""
"SPMEBE0020","Bearing HK 1812","151","8","EA",""
"SPMEBE0048","Bearing SY 20 TF","151","","EA",""
"SPMEBE0061","Bearing UC 207","151","5","EA",""
"SPMEBE0258","Joint Rod Head PHS 8A","151","7","EA",""
"SPMEBE0260","Linier Bearing SDM 16 Ease","151","13","EA",""
"SPMEBE0256","Ball Joint PHS 8","152","13","EA",""
"SPMEBE0018","Bearing 6001 2Z","152","","EA",""
"SPMEBE0455","Bearing 6001 RS","152","","EA",""
"SPMEBE0013","Bearing 6006 2Z","152","7","EA",""
"SPMEBE0024","Bearing 608 2Z","152","17","EA",""
"SPMEBE0036","Bearing MJ 1 1/4J RHP","152","","EA",""
"SPMEBE0223","Bearing NF 210","152","","EA",""
"SPMEBE0244","Bearing RNA NA 4901","152","","EA",""
"SPMEBE0243","Bearing RNA NA 6904","152","6","EA",""
"SPMEBE0259","Joint Rod End RBL 8","152","","EA",""
"SPMEBE0011","Pillow Block FYH UCT 206","152","","EA",""
"SPJCBK0004","Adjuster p/n 001-12-04","153","","EA",""
"SPFMBK0001","Bearing Bowl 140 x 90 x 80  SUS 304","153","","EA",""
"SPSVBK0002","Closing Slide p/n 54786265 dia. 4 x 187","153","1","EA",""
"SPYNBK0005","Female Manifold 3311 10 13 05 Legris","153","","EA",""
"SPVPBK0006","Sliding Part p/n 1140.1201.00.006.003","153","","EA",""
"SPMEFI0018","Air Filter Element p/n 32143-12700","161","","EA",""
"SPMEFI0005","Air Separator Element p/n 32143-12300 AIRMAN SAS37P-55","161","","EA",""
"SPMEFI0199","Air Vent Filter Single Open End 0.2 Micron 10""","161","","EA",""
"SPMEFI0201","Cartridge Filter 0.2 Micron 20""","161","","EA",""
"SPMEFI0200","Cartridge Filter 1 Micron 20""","161","","EA",""
"SPMEFI0193","Catridge Filter 5 micron nominal 20"" DeWater USA","161","17","EA",""
"SPMEFI0004","Filter Cartridge p/n 37438-05601 Airman SAS37P-55","161","","EA",""
"SPMEFI0007","Free Filter p/n 32143-00800 Airman SAS37P-54","161","","EA",""
"SPMEFI0118","Hepa Micretain Filter 12 x 24 x 3","161","","EA",""
"SPMEFI0120","Hepa Micretain Filter 12 x 24 x 5 7/8","161","","EA",""
"SPMEFI0119","Hepa Micretain Filter 24 x 24 x 3","161","","EA",""
"SPMEFI0117","Hepa Micretain Filter 24 x 24 x 5 7/8","161","","EA",""
"SPMEFI0403","Hopper RVS Filling dia. 115/140 x 2000 MM PES18330","161","","EA",""
"SPMEFI0113","Medium Filter 12 x 24 x 22","161","","EA",""
"SPMEFI0129","Medium Filter 12 x 24 x 5","161","","EA",""
"SPMEFI0123","Medium Filter 24 x 24 x 12 Single Frame","161","","EA",""
"SPMEFI0128","Medium Filter 24 x 24 x 5","161","","EA",""
"SPMEFI0121","Pre Filter 12 x 12 x 1","161","","EA",""
"SPMEFI0122","Pre Filter 12 x 24 x 1","161","","EA",""
"SPMEFI0042","Pre Filter 17 x 24 x 2","161","","EA",""
"SPMEFI0043","Pre Filter 20 x 16 x 2","161","","EA",""
"SPMEFI0250","Pre Filter 24 x 24 x 12","161","","EA",""
"SPMEFI0011","Separator p/n 34220-06300 Airman SAS 37P-54","161","","EA",""
"SPMEFI0010","Separator p/n 34220-07500 Airman SAS37P-55","161","","EA",""
"SPJNCY0011","Pneumatic Cylinder DSBC-63-200-PPVA-N3T1 FESTO","161","1","EA",""
"SPMEBO0262","Ball Plunger SPJH 12 / BST12","211","","EA",""
"SPMEBO0009","Baut Anchor Stud p/n 10 asta16/250","211","","EA",""
"SPMEBO0212","Baut Fischer S-8","211","","EA",""
"SPMEBE0153","Baut Hex M 12 x 45 Baja Hitam","211","","EA",""
"SPMEBO0119","Dynabolt M10","211","","EA",""
"SPMEBO0118","Dynabolt M12","211","","EA",""
"SPMEBO0120","Dynabolt M8","211","","EA",""
"SPMEBO0123","Fischer S-4","211","","EA",""
"SPMEBO0121","Fischer S-6","211","","EA",""
"SPMEBO0122","Fischer S-8","211","","EA",""
"SPMEBO0150","Skrup Fischer S-6","211","250","EA",""
"SPMEBO0322","Special Bolt M16 x 35","211","","EA",""
"SPWRBR0004","Brake EFB-2-015 dia. 20 (p/n MB04A-B015-1)","212","","EA",""
"SPIPBR0001","Brake p/n 2565001015","212","2","EA",""
"SPVPBR0001","Brake type 14.115.08.10 24 VDC 16 W (p/n 8.13.0601.002) Lenze","212","","EA",""
"SPMEBS0096","Bushing 1008DUJ 6A (p/n 8.11.1901.011) dia. 12 x 10 x 8","212","","EA",""
"SPMEBS0060","Bushing 1215DUD 1D ( p/n 8.11.1901.019) dia.14 x 12 x 15","212","","EA",""
"SPMEBS0063","Bushing 1220DUJ 2B (p/n 8.11.1901.020) dia. 14 x 12 x 20","212","","EA",""
"SPMEBS0102","Bushing 18 x 15 x 20","212","","EA",""
"SPMEBS0101","Bushing 18 x 20 x 20","212","","EA",""
"SPMEBS0005","Bushing dia. 25 x 12 x 25","212","","EA",""
"SPMEBS0064","Bushing MF1620DU (p/n 8.11.1901.012) dia. 12 x 10 x 10","212","","EA",""
"SPMEBS0027","Bushing Oiless Metal","212","","EA",""
"SPMEBS0023","Bushing p/n 3093519070","212","","EA",""
"SPMEBS0069","Bushing p/n 8.11.1901.014 dia. 12 x 10 x 15","212","","EA",""
"SPMEBS0073","Bushing p/n 8.11.1901.018 dia. 14 x 12 x 12","212","","EA",""
"SPMEBS0067","Bushing p/n 8.11.1901.029 dia. 17 x 15 x 15","212","","EA",""
"SPMEBS0056","Bushing PG060 BJ0-F dia. 8 x 6 x 10","212","","EA",""
"SPMEBS0094","Bushing PG202 220F dia. 22 x 20 x 20 5303","212","","EA",""
"SPMEBS0041","Iglidur Bearing JFM 0810-06 Igus","212","15","EA",""
"SPMEBS0110","Iglidur Bearing XSM 4044-40 Igus","212","","EA",""
"SPMEBS0115","Linear Bushing LHFC20","212","","EA",""
"SPMEBS0022","Linear Bushing LHFCW 10 MISUMI","212","","EA",""
"SPMEBS0007","Linear Bushing LHFS25 Misumi","212","","EA",""
"SPMEBS0044","Needle Bushing 50/58 x 25","212","3","EA",""
"SPMEBS0030","Oil Free Bushing MPBZ40-40 MISUMI","212","","EA",""
"SPKOBR0002","One Way Brake SR20-RH TSUBAKI EMERSON","212","","EA",""
"SPMEBS0052","Slip Bushing  dia. 23 x 20 x 30  Bronze","212","37","EA",""
"SPMEBS0024","Bushing pn 3093519070","212","","EA",""
"SPTACB0004","Analog Monitor Cable R88A-CMK001S Omron","213","1","EA",""
"SPSVBT0001","Battery Inorganic Lithium SL-2361 3,6V size 2/3 AA","213","1","EA",""
"SPSPBT0001","Battery Inorganic Lithium SL-360PV 3,6V AA Germany","213","7","EA",""
"SPSVBT0002","Battery LCR 12V 7,2AH Panasonic","213","","EA",""
"SPPSBT0007","Battery Lithium CR 2032 3 V Panasonic","213","","EA",""
"SPECBT0004","Battery LR44 SONY","213","","EA",""
"SPECBT0008","Battery SR44","213","4","EA",""
"SPTACB0003","Control Cable R88A-CPG001S  Omron","213","","EA",""
"SPTACB0001","Encoder Cable R88A-CRKA003C  Omron","213","","EA",""
"SPJCCB0002","Extension Cable E69-DF5 Omron","213","","EA",""
"SPWRCB0001","Fibre Optic Cable LL3-DB01 Sick","213","5","EA",""
"SPVPCA0021","Filler Cam p/n 1132.0301.00.021.004","213","","EA",""
"SPSVCB0006","Kabel Heater dia. 75 MM2 Insulation Fiber","213","","EA",""
"SPJCCA0005","Master Cam","213","","EA",""
"SPTACB0002","Power Cable R88A-CAKA003S  Omron","213","","EA",""
"SPVPCB0002","Sensor Cable DOL-1204-W02MN Sick","213","3","EA",""
"SPUFCB0001","Sensor Cable DOL-1204-W05M (p/n 6009867) Sick","213","4","EA",""
"SPVPCB0009","Servo Cable XW 2Z-100J-A17 Omron","213","1","EA",""
"SPECCC0066","Auxilliary UN-AX2  MITSUBISHI","221","","EA",""
"SPECCC0095","Contactor CU-38 / 220 V Teco","221","2","EA",""
"SPECCC0107","Contactor DILEM-01-G 24 VDC 3 Ph Coil 220 V Klockner Moeller","221","","EA",""
"SPECCC0121","Contactor HE2AN S-AC 200V AHE2275 NAIS / National","221","","EA",""
"SPECCC0085","Contactor LC1-D09-BD (24VDC) Telemecanique","221","","EA",""
"SPECCC0022","Contactor LC1-D09-M7 (220 VAC) Telemecanique","221","4","EA",""
"SPECCC0061","Contactor LC1-D65M7 (220 VAC) Telemecanique","221","","EA",""
"SPECCC0017","Contactor SK-10 220-240 V 50 - 60 HZ","221","","EA",""
"SPECCC0018","Contactor SK-10 380 V 50 - 60 HZ","221","","EA",""
"SPECCC0054","Contactor SN-35 220 V Mitsubishi","221","2","EA",""
"SPECCC0025","Contactor SN-35 380 V Mitsubishi","221","","EA",""
"SPECCC0056","Contactor SN-50 220V Mitsubishi","221","1","EA",""
"SPECCC0010","Overload LRD-10 (4-6A) Telemecanique","221","1","EA",""
"SPECCC0090","Overload LRD-22 (16-24A) Telemecanique","221","","EA",""
"SPECCC0021","Overload LRD-3353 (23 - 32 A) Telemecanique","221","","EA",""
